Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording083	ProVisioNET_study_209_01	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2956	0																								1059															10774	539	100	1839	20	7875	140	Material_Teacher		0				0			13071	2179	400	4138	6	7875	3278	13571	2262	480	4237	6	7795	3358	9	20407	14291	471,08	421,43
Recording083	ProVisioNET_study_209_01	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2956	0																								1059															160	160	160	160	1	12072	160	Material_Teacher		0				0			160	160	160	160	1	12072	160	180	180	180	180	1	12052	180	0	12052	12232	122,58	247,48
Recording083	ProVisioNET_study_209_01	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2956	0																								1059															1259	252	200	320	5	959	200	Material_Teacher		0				0			1259	252	200	320	5	959	200	1439	288	240	340	5	899	260	0	899	1159	265,12	222,89
Recording083	ProVisioNET_study_209_01	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2956	0																								1059															80	80	80	80	1	7655	80	Material_Teacher		0				0			80	80	80	80	1	7655	80	80	80	80	80	1	7655	80	0				
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						2694														0				0			Carl(a),Disruptive_Person		0				0			0				0			0				0			0				
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						2694														0				0			Carl(a),Disruptive_Person		0				0			0				0			0				0			0				
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						2694														2698	270	100	480	10	216	280	Carl(a),Disruptive_Person		0				0			3398	1699	839	2559	2	216	839	3458	1729	859	2598	2	196	859	2	196	1055	302,81	400,29
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						2694														196	196	196	196	1	0	196	Carl(a),Disruptive_Person		0				0			196	196	196	196	1	0	196	196	196	196	196	1	0	196	0		196		302,81
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						2694														2698	270	100	480	10	216	280	Carl(a),Disruptive_Person		0				0			3398	1699	839	2559	2	216	839	3458	1729	859	2598	2	196	859	2	196	1055	302,81	400,29
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						2694														240	240	240	240	1	1095	240	Carl(a),Disruptive_Person		0				0			240	240	240	240	1	1095	240	280	280	280	280	1	1055	280	0	1055	1335	400,29	189,44
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4384	0																						2694														7957	995	162	3458	8	5652	440	Anna	Anna	0				0			7977	1140	162	4417	7	5652	440	8417	1202	221	4477	7	5533	560	1	6312	6092	153,32	173,35
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4384	0																						2694														7356	736	120	1599	10	7671	340	Anna	Anna	0				0			7456	1491	120	5537	5	7671	340	7795	1559	220	5597	5	7631	380	5	12488	8011	392,03	402,75
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4384	0																						2694														5237	291	80	859	18	216	280	Anna	Anna	0				0			6236	891	80	2559	7	216	839	6476	925	100	2598	7	196	859	3	196	1055	302,81	400,29
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4384	0																						2694														396	132	80	196	3	0	196	Anna	Anna	0				0			396	132	80	196	3	0	196	496	165	100	200	3	0	196	0	22602	196	360,46	302,81
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4384	0																						2694														2698	270	100	480	10	216	280	Anna	Anna	0				0			3398	1699	839	2559	2	216	839	3458	1729	859	2598	2	196	859	2	196	1055	302,81	400,29
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4384	0																						2694														2738	304	120	500	9	7351	200	Anna	Anna	0				0			2998	750	200	1479	4	7351	200	3358	840	320	1599	4	7232	320	3	7232		383	
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4384	0																						2694														180	180	180	180	1	6132	180	Anna	Anna	0				0			180	180	180	180	1	6132	180	220	220	220	220	1	6092	220	0	6092	6312	173,35	153,32
Recording083	ProVisioNET_study_209_01	Male	Expert	Clicking_pen_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4384	0																						2694														240	240	240	240	1	1095	240	Anna	Anna	0				0			240	240	240	240	1	1095	240	280	280	280	280	1	1055	280	0	1055	1335	400,29	189,44
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				29219													2918	973	420	1379	3	7052	420	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			2918	973	420	1379	3	7052	420	3018	1006	420	1439	3	7052	420	0	14767	7471	336,08	548,23
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				29219													4018	574	180	1359	7	6492	200	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			4018	574	180	1359	7	6492	200	4337	620	220	1459	7	6452	240	0	6452	14767	384,35	336,08
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				29219													8291	436	100	2015	19	0	2015	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			9810	2453	600	4913	4	0	4913	9830	2458	600	4913	4	0	4913	10				
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				29219													1899	316	100	620	6	6032	100	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			1899	316	100	620	6	6032	100	2119	353	140	620	6	5992	140	0	25781	6132	470,41	237,31
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				29219													2139	306	100	620	7	6032	100	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			2159	360	100	620	6	6032	100	2379	396	140	620	6	5992	140	1	25781	6132	470,41	237,31
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				29219													1919	959	240	1679	2	18205	240	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			1919	959	240	1679	2	18205	240	1959	979	260	1699	2	18185	260	0	18185	18445	161,02	359,35
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				29219													2159	432	100	1279	5	7551	280	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			2379	2379	2379	2379	1	7551	2379	2459	2459	2459	2459	1	7471	2459	2	7471		548,23	
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				29219													1469	367	300	400	4	6152	300	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			1469	367	300	400	4	6152	300	1569	392	320	440	4	6132	320	0	6132	6452	237,31	384,35
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															29868	0																				29219													2918	973	420	1379	3	7052	420	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			2918	973	420	1379	3	7052	420	3018	1006	420	1439	3	7052	420	0	14767	7471	336,08	548,23
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															29868	0																				29219													4018	574	180	1359	7	6492	200	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			4018	574	180	1359	7	6492	200	4337	620	220	1459	7	6452	240	0	6452	14767	384,35	336,08
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															29868	0																				29219													8291	436	100	2015	19	0	2015	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			9810	2453	600	4913	4	0	4913	9830	2458	600	4913	4	0	4913	10				
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															29868	0																				29219													1899	316	100	620	6	6032	100	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			1899	316	100	620	6	6032	100	2119	353	140	620	6	5992	140	0	25781	6132	470,41	237,31
Recording083	ProVisioNET_study_209_01	Male	Expert	Drawing_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															29868	0																				29219													2139	306	100	620	7	6032	100	Carl(a),Nametag_Carl(a)	Nametag_Carl(a)	0				0			2159	360	100	620	6	6032	100	2379	396	140	620	6	5992	140	1	25781	6132	470,41	237,31
